family	family_jp	common_name	s_name
Orobanchaceae	ハマウツボ	ホソバノママコナ	Melampyrum setaceum
Orobanchaceae	ハマウツボ	ゲンザンママコナ	Melampyrum setaceum
Orobanchaceae	ハマウツボ	チョウセンママコナ	Melampyrum setaceum var. latifolium
Orobanchaceae	ハマウツボ	オオホソバママコナ	Melampyrum setaceum var. latifolium
Orobanchaceae	ハマウツボ	ヒカゲママコナ	Melampyrum setaceum var. nakaianum
Orobanchaceae	ハマウツボ	エゾママコナ	Melampyrum yezoense
Orobanchaceae	ハマウツボ	ウスユキクチナシグサ	Monochasma savatieri
Orobanchaceae	ハマウツボ	クチナシグサ	Monochasma sheareri
Orobanchaceae	ハマウツボ	カガリビソウ	Monochasma sheareri
Orobanchaceae	ハマウツボ	マスノグサ	Odontites vulgaris
Orobanchaceae	ハマウツボ	コゴメタツナミソウ	Omphalothrix longipes
Orobanchaceae	ハマウツボ	シマウツボ	Orobanche boninsimae
Orobanchaceae	ハマウツボ	オガサワラオニク	Orobanche boninsimae
Orobanchaceae	ハマウツボ	タケウツボ	Orobanche boninsimae
Orobanchaceae	ハマウツボ	ハマウツボ	Orobanche coerulescens
Orobanchaceae	ハマウツボ	オカウツボ	Orobanche coerulescens
Orobanchaceae	ハマウツボ	シロバナハマウツボ	Orobanche coerulescens f. albiflora
Orobanchaceae	ハマウツボ	オカウツボ	Orobanche coerulescens f. nipponica
Orobanchaceae	ハマウツボ	ヤセウツボ	Orobanche minor
Orobanchaceae	ハマウツボ	キバナヤセウツボ	Orobanche minor var. flava
Orobanchaceae	ハマウツボ	ヤセウツボ	Orobanche minor var. minor
Orobanchaceae	ハマウツボ	キバナハマウツボ	Orobanche pycnostachya
Orobanchaceae	ハマウツボ	チョウセンヤマウツボ	Orobanche pycnostachya var. amurensis
Orobanchaceae	ハマウツボ	カラフトシオガマ	Pedicularis adunca subsp. sachalinensis
Orobanchaceae	ハマウツボ	ミヤマシオガマ	Pedicularis apodochila
Orobanchaceae	ハマウツボ	シロバナミヤマシオガマ	Pedicularis apodochila f. albiflora
Orobanchaceae	ハマウツボ	ハガクレシオガマ	Pedicularis artselaeri var. artselaeri
Orobanchaceae	ハマウツボ	タマザキシオガマ	Pedicularis capitata
Orobanchaceae	ハマウツボ	チャボシオガマ	Pedicularis capitata
Orobanchaceae	ハマウツボ	パラムシロシオガマ	Pedicularis capitata
Orobanchaceae	ハマウツボ	エゾヨツバシオガマ	Pedicularis chamissonis
Orobanchaceae	ハマウツボ	エゾヨツバシオガマ	Pedicularis chamissonis var. chamissonis
Orobanchaceae	ハマウツボ	シロバナエゾヨツバシオガマ	Pedicularis chamissonis var. chamissonis f. albiflora
Orobanchaceae	ハマウツボ	キタヨツバシオガマ	Pedicularis chamissonis var. hokkaidoensis
Orobanchaceae	ハマウツボ	ハッコウダシオガマ	Pedicularis chamissonis var. hokkaidoensis
Orobanchaceae	ハマウツボ	シロバナヨツバシオガマ	Pedicularis chamissonis var. hokkaidoensis f. leucantha
Orobanchaceae	ハマウツボ	クチバシシオガマ	Pedicularis chamissonis var. longirostrata
Orobanchaceae	ハマウツボ	クチバシヨツバシオガマ	Pedicularis chamissonis var. longirostrata
Orobanchaceae	ハマウツボ	レブンシオガマ	Pedicularis chamissonis var. rebunensis
Orobanchaceae	ハマウツボ	シロバナレブンシオガマ	Pedicularis chamissonis var. rebunensis f. alba
Orobanchaceae	ハマウツボ	モウコシオガマ	Pedicularis flava
Orobanchaceae	ハマウツボ	ハンカイシオガマ	Pedicularis gloriosa
Orobanchaceae	ハマウツボ	ハンカイアザミ	Pedicularis gloriosa
Orobanchaceae	ハマウツボ	シロバナノハンカイシオガマ	Pedicularis gloriosa f. albiflora
Orobanchaceae	ハマウツボ	シロバナノハンカイアザミ	Pedicularis gloriosa f. albiflora
Orobanchaceae	ハマウツボ	オオシオガマギク	Pedicularis grandiflora
Orobanchaceae	ハマウツボ	オオシオガマ	Pedicularis grandiflora
Orobanchaceae	ハマウツボ	タンナシオガマ	Pedicularis hallaisanensis
Orobanchaceae	ハマウツボ	イコマソウ	Pedicularis ikomae
Orobanchaceae	ハマウツボ	ハルザキシオガマ	Pedicularis ishidoyana
Orobanchaceae	ハマウツボ	イワテシオガマ	Pedicularis iwatensis
Orobanchaceae	ハマウツボ	ヨツバシオガマ	Pedicularis japonica
Orobanchaceae	ハマウツボ	セリバシオガマ	Pedicularis keiskei
Orobanchaceae	ハマウツボ	ベニシオガマ	Pedicularis koidzumiana
Orobanchaceae	ハマウツボ	リシリシオガマ	Pedicularis koidzumiana
Orobanchaceae	ハマウツボ	チシマシオガマ	Pedicularis labradorica
Orobanchaceae	ハマウツボ	アイザワシオガマ	Pedicularis lanata
Orobanchaceae	ハマウツボ	ワタシオガマ	Pedicularis lanata
Orobanchaceae	ハマウツボ	ナギナタシオガマ	Pedicularis lunaris
Orobanchaceae	ハマウツボ	マンシュウシオガマ	Pedicularis mandshurica
Orobanchaceae	ハマウツボ	イワシオガマ	Pedicularis mandshurica var. coreana
Orobanchaceae	ハマウツボ	オニシオガマ	Pedicularis nipponica
Orobanchaceae	ハマウツボ	シロバナオニシオガマ	Pedicularis nipponica f. alba
Orobanchaceae	ハマウツボ	ヤクシマシオガマ	Pedicularis ochiaiana
Orobanchaceae	ハマウツボ	キバナシオガマ	Pedicularis oederi
Orobanchaceae	ハマウツボ	キバナシオガマ	Pedicularis oederi subsp. heteroglossa
Orobanchaceae	ハマウツボ	ウルップシオガマ	Pedicularis oederi var. yezoana
Orobanchaceae	ハマウツボ	サワシオガマ	Pedicularis palustris subsp. karoi
Orobanchaceae	ハマウツボ	ツクシシオガマ	Pedicularis refracta
Orobanchaceae	ハマウツボ	シロバナツクシシオガマ	Pedicularis refracta f. albiflora
Orobanchaceae	ハマウツボ	シオガマギク	Pedicularis resupinata
Orobanchaceae	ハマウツボ	シオガマギク	Pedicularis resupinata subsp. oppositifolia
Orobanchaceae	ハマウツボ	ムカエバシオガマ	Pedicularis resupinata subsp. oppositifolia
Orobanchaceae	ハマウツボ	ヤマシオガマ	Pedicularis resupinata subsp. oppositifolia
Orobanchaceae	ハマウツボ	シロシオガマ	Pedicularis resupinata subsp. oppositifolia f. albiflora
Orobanchaceae	ハマウツボ	ウスベニシオガマ	Pedicularis resupinata subsp. oppositifolia f. alborosea
Orobanchaceae	ハマウツボ	ミカワシオガマ	Pedicularis resupinata subsp. oppositifolia var. microphylla
Orobanchaceae	ハマウツボ	シオガマギク	Pedicularis resupinata subsp. oppositifolia var. oppositifolia
Orobanchaceae	ハマウツボ	シベリアシオガマ	Pedicularis resupinata subsp. resupinata
Orobanchaceae	ハマウツボ	ヒカゲシオガマ	Pedicularis resupinata subsp. resupinata var. umbrosa
Orobanchaceae	ハマウツボ	ビロードシオガマ	Pedicularis resupinata subsp. teucriifolia
Orobanchaceae	ハマウツボ	ケシオガマ	Pedicularis resupinata subsp. teucriifolia
Orobanchaceae	ハマウツボ	トモエシオガマ	Pedicularis resupinata subsp. teucriifolia var. caespitosa
Orobanchaceae	ハマウツボ	ビロードシオガマ	Pedicularis resupinata subsp. teucriifolia var. teucriifolia
Orobanchaceae	ハマウツボ	コウアンソウ	Pedicularis rubens
Orobanchaceae	ハマウツボ	ホソバシオガマ	Pedicularis rubinskii
Orobanchaceae	ハマウツボ	ハタザオシオガマ	Pedicularis sceptrum-carolinum
Orobanchaceae	ハマウツボ	ネムロシオガマ	Pedicularis schistostegia
Orobanchaceae	ハマウツボ	ミヤベシオガマ	Pedicularis schistostegia
Orobanchaceae	ハマウツボ	カフカシオガマ	Pedicularis schistostegia f. rubriflora
Orobanchaceae	ハマウツボ	ホザキシオガマ	Pedicularis spicata
Orobanchaceae	ハマウツボ	ヤチシオガマ	Pedicularis sudetica
Orobanchaceae	ハマウツボ	ナンマンシオガマ	Pedicularis tatarinowii
Orobanchaceae	ハマウツボ	ニイタカシオガマ	Pedicularis transmorrisonensis
Orobanchaceae	ハマウツボ	オトメシオガマ	Pedicularis venusta
Orobanchaceae	ハマウツボ	タカネシオガマ	Pedicularis verticillata
Orobanchaceae	ハマウツボ	ユキワリシオガマ	Pedicularis verticillata
Orobanchaceae	ハマウツボ	シロバナタカネシオガマ	Pedicularis verticillata f. albiflora
Orobanchaceae	ハマウツボ	エゾシオガマ	Pedicularis yezoensis
Orobanchaceae	ハマウツボ	ビロードエゾシオガマ	Pedicularis yezoensis var. pubescens
Orobanchaceae	ハマウツボ	エゾシオガマ	Pedicularis yezoensis var. yezoensis
Orobanchaceae	ハマウツボ	キヨスミウツボ	Phacellanthus tubiflorus
Orobanchaceae	ハマウツボ	キヨズミウツボ	Phacellanthus tubiflorus
Orobanchaceae	ハマウツボ	オウトウカ	Phacellanthus tubiflorus
Orobanchaceae	ハマウツボ	コシオガマ	Phtheirospermum japonicum
Orobanchaceae	ハマウツボ	シロバナコシオガマ	Phtheirospermum japonicum f. albiflorum
Orobanchaceae	ハマウツボ	セイタカセンリゴマ	Rehmannia elata
Orobanchaceae	ハマウツボ	セダカセンリゴマ	Rehmannia elata
Orobanchaceae	ハマウツボ	ジオウ	Rehmannia glutinosa
Orobanchaceae	ハマウツボ	アカヤジオウ	Rehmannia glutinosa
Orobanchaceae	ハマウツボ	シロヤジオウ	Rehmannia glutinosa f. lutea
Orobanchaceae	ハマウツボ	センリゴマ	Rehmannia japonica
Orobanchaceae	ハマウツボ	ハナジオウ	Rehmannia japonica
Orobanchaceae	ハマウツボ	オクエゾガラガラ	Rhinanthus angustifolius subsp. grandiflorus
Orobanchaceae	ハマウツボ	シオガマモドキ	Rhinanthus angustifolius subsp. grandiflorus
Orobanchaceae	ハマウツボ	ヒキヨモギ	Siphonostegia chinensis
Orobanchaceae	ハマウツボ	オオヒキヨモギ	Siphonostegia laeta
Orobanchaceae	ハマウツボ	ヒメノマエガミ	Striga asiatica
Orobanchaceae	ハマウツボ	マスリマエガミ	Striga masuria
Stemonuraceae	ステモヌルス	ヒラミノキ	Medusanthera laxiflora
Stemonuraceae	ステモヌルス	ミズネノキ	Urandra ammui
Stemonuraceae	ステモヌルス	アンムイ	Urandra ammui
Cardiopteridaceae	ヤマイモモドキ	ヤマイモモドキ	Cardiopteris quinqueloba
Cardiopteridaceae	ヤマイモモドキ	クラルガキ	Gonocaryum calleryanum
Cardiopteridaceae	ヤマイモモドキ	カキバモドキ	Gonocaryum calleryanum
Helwingiaceae	ハナイカダ	ヒマラヤハナイカダ	Helwingia himalaica
Helwingiaceae	ハナイカダ	ハナイカダ	Helwingia japonica
Helwingiaceae	ハナイカダ	ホソバノハナイカダ	Helwingia japonica f. lancifolia
Helwingiaceae	ハナイカダ	ハナイカダ	Helwingia japonica subsp. japonica
Helwingiaceae	ハナイカダ	ハナイカダ	Helwingia japonica subsp. japonica var. japonica
Helwingiaceae	ハナイカダ	コバノハナイカダ	Helwingia japonica subsp. japonica var. parvifolia
Helwingiaceae	ハナイカダ	リュウキュウハナイカダ	Helwingia japonica subsp. liukiuensis
Helwingiaceae	ハナイカダ	タイワンハナイカダ	Helwingia japonica subsp. liukiuensis
Helwingiaceae	ハナイカダ	コバノハナイカダ	Helwingia japonica var. parvifolia
Aquifoliaceae	モチノキ	ナリヒラモチ	Ilex × kiusiana
Aquifoliaceae	モチノキ	オオツルツゲ	Ilex × makinoi
Aquifoliaceae	モチノキ	マルバオオツルツゲ	Ilex × makinoi
Aquifoliaceae	モチノキ	オクシリオオツルツゲ	Ilex × makinoi
Aquifoliaceae	モチノキ	マルバタラヨウ	Ilex × owariensis
Aquifoliaceae	モチノキ	セイヨウヒイラギ	Ilex aquifolium
Aquifoliaceae	モチノキ	セイヨウヒイラギモチ	Ilex aquifolium
Aquifoliaceae	モチノキ	ウスバアリサンソヨゴ	Ilex arisanensis
Aquifoliaceae	モチノキ	タイワンウメモドキ	Ilex asprella
Aquifoliaceae	モチノキ	ヒイラギソヨゴ	Ilex bioritsensis
Aquifoliaceae	モチノキ	シイモチ	Ilex buergeri
Aquifoliaceae	モチノキ	ヒゼンモチ	Ilex buergeri
Aquifoliaceae	モチノキ	ハクサンモチ	Ilex buergeri
Aquifoliaceae	モチノキ	ナナミノキ	Ilex chinensis
Aquifoliaceae	モチノキ	ナナメノキ	Ilex chinensis
Aquifoliaceae	モチノキ	ホソバナナメノキ	Ilex chinensis f. angustifolia
Aquifoliaceae	モチノキ	サカキバイヌツゲ	Ilex cochinchinensis
Aquifoliaceae	モチノキ	ヤバネヒイラギモチ	Ilex cornuta
Aquifoliaceae	モチノキ	ヒイラギモチ	Ilex cornuta
Aquifoliaceae	モチノキ	ヒイラギモドキ	Ilex cornuta
Aquifoliaceae	モチノキ	イヌツゲ	Ilex crenata
Aquifoliaceae	モチノキ	マメイヌツゲ	Ilex crenata f. bullata
Aquifoliaceae	モチノキ	マメツゲ	Ilex crenata f. bullata
Aquifoliaceae	モチノキ	ハハキイヌツゲ	Ilex crenata f. fastigiata
Aquifoliaceae	モチノキ	ホウキイヌツゲ	Ilex crenata f. fastigiata
Aquifoliaceae	モチノキ	ホソバイヌツゲ	Ilex crenata f. longifolia
Aquifoliaceae	モチノキ	ナガエイヌツゲ	Ilex crenata f. longipedunculata
Aquifoliaceae	モチノキ	フイリイヌツゲ	Ilex crenata f. luteovariegata
Aquifoliaceae	モチノキ	コバノイヌツゲ	Ilex crenata f. microphylla
Aquifoliaceae	モチノキ	キッコウツゲ	Ilex crenata f. nummularia
Aquifoliaceae	モチノキ	シダレイヌツゲ	Ilex crenata f. pendula
Aquifoliaceae	モチノキ	マンキチイヌツゲ	Ilex crenata f. tricocca
Aquifoliaceae	モチノキ	キミイヌツゲ	Ilex crenata f. watanabeana
Aquifoliaceae	モチノキ	イヌツゲ	Ilex crenata var. crenata
Aquifoliaceae	モチノキ	コバノイヌツゲ	Ilex crenata var. crenata
Aquifoliaceae	モチノキ	オオバイヌツゲ	Ilex crenata var. crenata f. latifolia
Aquifoliaceae	モチノキ	マルバイヌツゲ	Ilex crenata var. crenata f. latifolia
Aquifoliaceae	モチノキ	ツクシイヌツゲ	Ilex crenata var. fukasawana
Aquifoliaceae	モチノキ	ハチジョウイヌツゲ	Ilex crenata var. hachijoensis
Aquifoliaceae	モチノキ	オオバイヌツゲ	Ilex crenata var. latifolia
Aquifoliaceae	モチノキ	マルバイヌツゲ	Ilex crenata var. latifolia
Aquifoliaceae	モチノキ	ハイイヌツゲ	Ilex crenata var. radicans
Aquifoliaceae	モチノキ	ヤドメ	Ilex crenata var. radicans
Aquifoliaceae	モチノキ	ヤチイヌツゲ	Ilex crenata var. radicans
Aquifoliaceae	モチノキ	トカライヌツゲ	Ilex crenata var. tokarensis
Aquifoliaceae	モチノキ	アマミヒイラギモチ	Ilex dimorphophylla
Aquifoliaceae	モチノキ	ヒイラギモチ	Ilex dimorphophylla
Aquifoliaceae	モチノキ	タイワンモチノキ	Ilex formosana
Aquifoliaceae	モチノキ	フウリンウメモドキ	Ilex geniculata
Aquifoliaceae	モチノキ	フウリンウメモドキ	Ilex geniculata var. geniculata
Aquifoliaceae	モチノキ	オクノフウリンウメモドキ	Ilex geniculata var. glabra
Aquifoliaceae	モチノキ	ツゲモチ	Ilex goshiensis
Aquifoliaceae	モチノキ	オキナワソヨゴ	Ilex goshiensis
Aquifoliaceae	モチノキ	リュウキュウソヨゴ	Ilex goshiensis
Aquifoliaceae	モチノキ	ハヤタモチ	Ilex goshiensis
Aquifoliaceae	モチノキ	マルバリュウキュウソヨゴ	Ilex goshiensis
Aquifoliaceae	モチノキ	モチノキ	Ilex integra
Aquifoliaceae	モチノキ	イヌモチ	Ilex integra f. ellipsoidea
Aquifoliaceae	モチノキ	キミノモチ	Ilex integra f. lutea
Aquifoliaceae	モチノキ	キミノモチノキ	Ilex integra f. lutea
Aquifoliaceae	モチノキ	エナシモチノキ	Ilex integra var. brachypoda
Aquifoliaceae	モチノキ	モチノキ	Ilex integra var. integra
Aquifoliaceae	モチノキ	イヌソヨゴ	Ilex kusanoi
Aquifoliaceae	モチノキ	クサノソヨゴ	Ilex kusanoi
Aquifoliaceae	モチノキ	タラヨウ	Ilex latifolia
Aquifoliaceae	モチノキ	フイリタラヨウ	Ilex latifolia f. variegata
Aquifoliaceae	モチノキ	ヒメモチ	Ilex leucoclada
Aquifoliaceae	モチノキ	ホソバヒメモチ	Ilex leucoclada
Aquifoliaceae	モチノキ	ヒイランイヌツゲ	Ilex lilongshanensis
Aquifoliaceae	モチノキ	リュウキュウモチ	Ilex liukiuensis
Aquifoliaceae	モチノキ	リュウキュウモチノキ	Ilex liukiuensis
Aquifoliaceae	モチノキ	ウライモチノキ	Ilex liukiuensis
Aquifoliaceae	モチノキ	ニンドウモチノキ	Ilex lonicerifolia
Aquifoliaceae	モチノキ	ナガバニンドウモチノキ	Ilex lonicerifolia
Aquifoliaceae	モチノキ	マツダモチノキ	Ilex lonicerifolia var. matsudae
Aquifoliaceae	モチノキ	ヒロハタマミズキ	Ilex macrocarpa
Aquifoliaceae	モチノキ	アオハダ	Ilex macropoda
Aquifoliaceae	モチノキ	マルバウメモドキ	Ilex macropoda
Aquifoliaceae	モチノキ	ホソバアオハダ	Ilex macropoda
Aquifoliaceae	モチノキ	ケナシアオハダ	Ilex macropoda f. pseudomacropoda
Aquifoliaceae	モチノキ	ムニンイヌツゲ	Ilex matanoana
Aquifoliaceae	モチノキ	オオバムニンイヌツゲ	Ilex matanoana
Aquifoliaceae	モチノキ	ナガバムニンイヌツゲ	Ilex matanoana
Aquifoliaceae	モチノキ	ナガバイヌツゲ	Ilex maximowicziana
Aquifoliaceae	モチノキ	サキシマモチノキ	Ilex maximowicziana
Aquifoliaceae	モチノキ	ムッチャガラ	Ilex maximowicziana var. kanehirae
Aquifoliaceae	モチノキ	シマイヌツゲ	Ilex maximowicziana var. kanehirae
Aquifoliaceae	モチノキ	カネヒライヌツゲ	Ilex maximowicziana var. kanehirae
Aquifoliaceae	モチノキ	マルバムッチャガラ	Ilex maximowicziana var. kanehirae
Aquifoliaceae	モチノキ	ナガバイヌツゲ	Ilex maximowicziana var. maximowicziana
Aquifoliaceae	モチノキ	サキシマモチノキ	Ilex maximowicziana var. maximowicziana
Aquifoliaceae	モチノキ	シマモチ	Ilex mertensii
Aquifoliaceae	モチノキ	ムニンモチ	Ilex mertensii var. beecheyi
Aquifoliaceae	モチノキ	シマモチ	Ilex mertensii var. mertensii
Aquifoliaceae	モチノキ	アツバモチ	Ilex mertensii var. mertensii
Aquifoliaceae	モチノキ	タマミズキ	Ilex micrococca
Aquifoliaceae	モチノキ	キミノタマミズキ	Ilex micrococca f. luteocarpa
Aquifoliaceae	モチノキ	ミヤマウメモドキ	Ilex nipponica
Aquifoliaceae	モチノキ	ホソバウメモドキ	Ilex nipponica
Aquifoliaceae	モチノキ	アメリカヒイラギモチ	Ilex opaca
